room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
10.15万円,"15,000円",1ヶ月/1ヶ月,-/1ヶ月（退去時）,2016年9月(築8年),1K,西,25.11㎡,角部屋、二人入居可、ペット可、家賃保証付き、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、プロパンガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、バイク置き場あり、駐輪場あり、初期費用カード決済可、デザイナーズ、分譲賃貸、住まい探し特典あり、ハーモニーレジデンス神楽坂は東京都文京区水道2丁目に所在し、東京メトロ有楽町線の江戸川橋駅が利用できる賃貸物件です。セキュリティもしっかりしており、安心して過ごせます。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。更新事務費用2.2万円違約金有：1年未満解約時1ヶ月,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1.5ヶ月分,"鍵交換費用：22,000円、事務手数料（初回のみ）：11,000円",加入要保証会社利用料：ご確認ください,要,管理員：巡回,居住中,2024年05月 中旬,0138199-0019919,仲介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/983339f0f94382d9daf1927f78bb4a95ead13272/
11.9万円,"9,000円",無/無,-/-,2021年9月(築3年),1K ( 洋室 7.5帖 ),南西,25.95㎡,角部屋、二人入居可、ペット相談、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、CATV、CS対応、BS対応、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、バイク置き場あり、デザイナーズ、住まい探し特典あり、お車でご案内いたします。お気軽にお問い合わせください。　1年未満の解約の場合、総賃料1ヶ月分の短期解約違約金あり。,RC(鉄筋コンクリート),-,32戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社利用料：　初回賃料総額の30％、,要,-,居住中,2024年04月,0118714-0158633,仲介,2024/02/12,2024/03/20,https://www.homes.co.jp/chintai/room/4ce0781eb6f11b2aef9a40e2e75774e9bb89c918/
11.45万円,"9,000円",無/無,-/-,2021年9月(築3年),1K ( 洋室 7.5帖 ),南西,25.95㎡,角部屋、二人入居可、ペット可、フリーレント1ヶ月（賃料のみ）、家賃保証付き、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、CATV、CS対応、BS対応、インターネット対応、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、駐車場あり、バイク置き場あり、駐輪場あり、初期費用カード決済可、住まい探し特典あり、文京本駒込レジデンスは東京都文京区本駒込3丁目に所在し、東京メトロ南北線の本駒込駅が利用できる賃貸物件です。モニター付きオートロック完備で一人暮らしでも安心ですね。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,RC(鉄筋コンクリート),"空有 33,000円(税込) 空き要確認詳細はスタッフまでお問い合わせください。",-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社利用料：セゾン：初回保証委託料：30％GTN：初回保証料100％その他詳細はスタッフまでお問い合わせください。,要,-,居住中,2024年05月 下旬,0140535-0022617,仲介,2024/03/05,2024/03/20,https://www.homes.co.jp/chintai/room/63249c34cb306562be060593af5de19d03e52c0d/
10.2万円,"3,000円",1ヶ月/1ヶ月,-/-,2016年10月(築8年),"1DK ( ダイニングキッチン 7.3帖
洋室 4.3帖 )",南西,29.15㎡,角部屋、楽器不可、事務所不可、二人入居不可、単身者限定、ルームシェア不可、IHコンロ、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、浴室乾燥機、洗面所独立、オートバス、オートロック、TVモニタ付インターホン、エアコン、クローゼット、CS対応、BS対応、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、宅配ボックス、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。Bフレッツ導入済　バイク・石油系暖房器具不可,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エルズサポート保証会社利用料：　エルズサポート：初回保証委託料として賃料等の50％・更新委託料として10，000円／年,要,-,賃貸中,2024年05月 上旬,0100459-0156863,一般媒介★,2024/03/19,2024/03/21,https://www.homes.co.jp/chintai/room/a435f1454a0941f6c8c62a606104712d3f22c939/
8万円,"10,000円",無/無,-/-,2020年2月(築5年),ワンルーム ( 洋室 9.8帖 ),西,20.42㎡,角部屋、ペット相談、保証人不要、IHコンロ、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、TVモニタ付インターホン、エアコン、シューズボックス、インターネット使用料無料、オール電化、フローリング、室内洗濯機置場、宅配ボックス、初期費用カード決済可、消火剤:12100円 防災セット:12000円 24時間サポート/月:1320円 1年以内で解約時、賃料1ヶ月分の違約金有。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：26,400円、室内清掃費用：54,000円、アミュレット：21,780円、ムシ駆除サービス：16,500円、抗菌施工：16,500円",加入要保証会社：オリコフォレントインシュア保証会社利用料：0.35ヶ月 初回35％、月額1.8％,要,-,居住中,2024年03月 下旬,0005017-0168336,専属専任媒介,2024/02/28,2024/03/20,https://www.homes.co.jp/chintai/room/a16ba9dbbd62f38e4a49d01617d4d55497f304e4/
6万円,"5,000円",無/無,-/-,2023年5月(築1年),ワンルーム,北東,10.12㎡,家賃保証付き、保証人不要、即入居可、IHコンロ、コンロ一口、バスなし、専用トイレ、オートロック、TVモニタ付インターホン、エアコン、公営水道、下水、フローリング、室内洗濯機置場、宅配ボックス、初期費用カード決済可、住まい探し特典あり、Casa Sincera Mukougaokaは東京都文京区向丘2丁目に所在し、東京メトロ南北線の本駒込駅が利用できる賃貸物件です。コンビニが近く、おしゃれなお部屋になります。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。更新事務費用：0.25ヶ月分違約金有：短気解約時,RC(鉄筋コンクリート),無,-,-,2年間,-,"室内清掃費用：50,500円",加入要保証会社利用料：初回保証料：50％～,要,-,空家,即時,0144552-0010027,仲介,2024/01/11,2024/03/20,https://www.homes.co.jp/chintai/room/de323f96e218901e9f987eead7d2f4ee1a25732f/
11.5万円,"10,000円",1ヶ月/1ヶ月,-/-,2018年1月(築7年),"1K ( キッチン 2.7帖
洋室 7.5帖 )",南,30.36㎡,角部屋、楽器不可、事務所不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、エレベーター、宅配ボックス、駐輪場あり、住まい探し特典あり、駐車場・駐輪場・バイク置き有り(空き状況要確認)/お車でご案内いたします！気を付けてお越しくださいませ。,軽量鉄骨造,-,16戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社利用料：　初回：総賃料35％、月額：賃料1％／2年毎賃料1％,要,-,空家,2023年09月 下旬,0128814-0201443,仲介,2023/10/24,2024/03/20,https://www.homes.co.jp/chintai/room/190f8dfbc981b7b7ab6a9b076698497a25a3c26c/
9.1万円,"4,000円",0.5ヶ月/1.5ヶ月,-/-,2017年2月(築8年),"1K ( キッチン 4.8帖
洋室 )",南,27.63㎡,保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、照明器具付き、24時間換気システム、室内洗濯物干し、南面バルコニー、複層ガラス・複層サッシ、タイル貼り、ごみ出し24時間OK、駐輪場あり、初期費用カード決済可、デザイナーズ、住まい探し特典あり、この物件は初期費用分割できます。空室確認即時返答します。まずはお電話下さい。メール問い合わせも即時対応致します。清掃費用は借主負担です（＾−＾）,鉄骨造,"近隣 40,000円(税込) 物件からの距離500m",10戸,-,2年間,-,"鍵交換費用：29,700円、保険：800円、口座振替手数料：330円",加入要保証会社：その他保証会社利用料：総賃料の50%・総賃料の3.5%/月・10000円/1年毎,要,管理員：巡回,空家,即時,0118278-0051331,仲介,2024/01/27,2024/03/19,https://www.homes.co.jp/chintai/room/314dca2f67676a1eb0996bb6297745c51a64e64f/
8万円,"10,000円",無/無,-/-,2020年2月(築5年),ワンルーム ( 洋室 9.8帖 ),西,20.42㎡,角部屋、ペット相談、保証人不要、IHコンロ、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、TVモニタ付インターホン、エアコン、シューズボックス、インターネット使用料無料、オール電化、フローリング、室内洗濯機置場、宅配ボックス、初期費用カード決済可、消火剤:12100円 防災セット:12000円 24時間サポート/月:1320円 1年以内で解約時、賃料1ヶ月分の違約金有。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：26,400円、室内清掃費用：54,000円、アミュレット：21,780円、ムシ駆除サービス：16,500円、抗菌施工：16,500円",加入要保証会社：オリコフォレントインシュア保証会社利用料：0.35ヶ月 初回35％、月額1.8％,要,-,居住中,2024年03月 下旬,0144703-0046036,専属専任媒介★,2024/02/28,2024/03/20,https://www.homes.co.jp/chintai/room/26f635b82d4b373779c1a0e8232ee7b764c86ce9/
7.8万円,"8,000円",1ヶ月/1ヶ月,-/-,2018年12月(築6年),ワンルーム ( 洋室 7.4帖 ),北,17.52㎡,角部屋、楽器不可、事務所不可、二人入居不可、ペット不可、ルームシェア不可、保証人要、IHコンロ、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、照明器具付き、宅配ボックス、駐車場あり、駐輪場あり、家賃カード決済可、デザイナーズ、住まい探し特典あり、契約時ルームクリーニング代入居者負担有。駐輪場に限りがあり近隣道路への駐輪はできません。無料インターネットあり。地デジの視聴は申し込みが必要。短期解約ペナルティ有。電気ガスはの取次店を紹介。申込はイタンジの申込予約くんで検索。詳細お問合せはまで。物件確認ダイヤル：でお願いいたします。,RC(鉄筋コンクリート),空有 550円(税込) 物件からの距離0m 平置駐,9戸,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エポスカード保証会社利用料：契約時、月額賃料の50パーセント、月次保証料500円、次年度以降10、000円。,要,管理員：巡回,空家,相談,0100459-0155272,仲介,2024/02/10,2024/03/20,https://www.homes.co.jp/chintai/room/aa322fcad5c5239082f8444862c4e2211ad92d3e/
19.4万円,"10,000円",1ヶ月/1ヶ月,-/-,2016年3月(築9年),"1LDK ( リビングダイニングキッチン 10帖
洋室 6帖 )",西,40㎡,角部屋、楽器不可、事務所不可、二人入居可、ペット不可、ルームシェア不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、カウンターキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、床暖房、ウォークインクローゼット、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、住まい探し特典あり、口座振替事務手数料月額110円/短期解約違約金あり/1年未満解約時違約金有り　保証会社:初回総賃料の50％。駐輪場:有-無料。,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：52,800円",-,要,-,居住中,2024年05月 下旬,0147649-0089900,仲介,2024/03/13,2024/03/20,https://www.homes.co.jp/chintai/room/3c497aca9fec9a763f80b93a7552a40818e612fa/
11.4万円,"10,000円",1ヶ月/1ヶ月,-/-,2016年3月(築9年),"1K ( 洋室 7.9帖
キッチン )",北,25.07㎡,角部屋、楽器不可、事務所不可、二人入居不可、ペット不可、ルームシェア不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、住まい探し特典あり、クリーニング代借主負担/火災保険要加入/保証会社2年目以降9600円/1年未満解約時違約金有り/口座振替事務手数料110円/駐輪場要確認　保証会社:初回総賃料の50％。駐輪場:有-無料。,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：41,800円",-,要,-,居住中,2024年05月 中旬,0147649-0091101,仲介,2024/03/19,2024/03/20,https://www.homes.co.jp/chintai/room/db5d856eaa0a81367c6160b0a178227cc01e3deb/
11.4万円,"10,000円",1ヶ月/1ヶ月,-/-,2016年3月(築9年),1K ( 洋室 8帖 ),西,25.05㎡,楽器不可、事務所不可、二人入居不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、住まい探し特典あり、保証料:2年目以降9600円/年、口座振替事務手数料110円/月、火災保険費用借主負担、1年未満解約違約金有　保証会社:初回総賃料の50％。駐輪場:有-無料。,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：41,800円",-,要,-,居住中,2024年04月 中旬,0147649-0088838,仲介,2024/03/09,2024/03/20,https://www.homes.co.jp/chintai/room/2724894e987f037a3c43410c9503ebf397d600e6/
14.9万円,"6,000円",1ヶ月/1ヶ月,-/-,2018年1月(築7年),"1LDK ( リビングダイニングキッチン 10.5帖
洋室 5帖 )",南東,40.15㎡,角部屋、二人入居可、ペット相談、保証人不要、即入居可、コンロ三口、システムキッチン、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、シューズボックス、CS対応、BS対応、インターネット対応、インターネット使用料無料、フローリング、バルコニー、室内洗濯機置場、全室フローリング、タイル貼り、エレベーター、駐輪場あり、初期費用カード決済可、防災セット:12000円 町会費/月:150円 ペット(小型犬・猫2匹まで)飼育は敷金2ヶ月。法人契約の場合、礼金2ヶ月。,RC(鉄筋コンクリート),"近隣 33,000円(税込) 物件からの距離300m",18戸,-,2年間,新賃料の1ヶ月分,"仲介手数料：賃料1ヶ月分に対する110％、鍵交換費用：19,800円、ムシ駆除：16,500円、抗菌施工：16,500円、消火剤：12,100円",加入要保証会社：全保連保証会社利用料：0.50ヶ月 初回：賃料総額50％、1年毎1.5万円、引落手数料660円(税込),要,-,空家,即時,0147376-0087252,専属専任媒介,2024/03/10,2024/03/20,https://www.homes.co.jp/chintai/room/51bfd279151cafe5a154f80ac044ab025adf2b7b/
10万円,"6,000円",1ヶ月/無,-/-,2018年1月(築7年),"1K ( キッチン 3帖
洋室 7.6帖 )",南東,28.31㎡,角部屋、ペット相談、保証人不要、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、インターネット使用料無料、都市ガス、フローリング、バルコニー、室内洗濯機置場、全室フローリング、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、ペット(小型犬・猫2匹まで)飼育は敷金2ヶ月、法人契約の場合、礼金1ヶ月増,RC(鉄筋コンクリート),"近隣 33,000円(税込) 物件からの距離300m",18戸,-,2年間,新賃料の1ヶ月分,"仲介手数料：賃料1ヶ月分に対する110％、鍵交換費用：19,800円、町会費/月：150円、ライプサポート24/月：1,320円",加入要保証会社：全保連保証会社利用料：0.50ヶ月 初回：賃料総額50％、1年毎1.5万円、引落手数料660円(税込),要,-,居住中,2024年04月 中旬,0147376-0087256,専属専任媒介,2024/03/10,2024/03/20,https://www.homes.co.jp/chintai/room/9dfb9eb6837ffa1135cea5b7b22af3f649aa8aee/
11.4万円,"11,000円",無/1ヶ月,-/-,2018年1月(築7年),1K ( 洋室 8帖 ),北東,25.85㎡,角部屋、保証人不要、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、洗濯機置場あり、家具・家電付き、エレベーター、宅配ボックス、初期費用カード決済可、分譲賃貸、お部屋探しはタウンハウジングへ！短期解約違約金あり。,RC(鉄筋コンクリート),無,-,定期借家,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円、室内清掃費用：55,000円、事務手数料：22,000円",加入要保証会社：その他保証会社利用料：初回保証料：総賃料の100％　更新時：10，000円／年毎,要,-,居住中,2024年05月 中旬,0140060-0058183,仲介,2024/03/12,2024/03/20,https://www.homes.co.jp/chintai/room/31c029158eb34c7ba7592da0c9a6bbfbe46bfe18/
10.3万円,"5,000円",1ヶ月/1ヶ月,-/-,2017年1月(築8年),"1LDK ( リビングダイニングキッチン 10帖
洋室 5帖 )",南東,35.81㎡,二人入居可、保証人不要、ガスコンロ設置済、コンロ三口、カウンターキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートバス、TVモニタ付インターホン、防犯（雨戸）シャッター、エアコン、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、全室フローリング、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/安心サポート24 2年毎16500円/室内清掃費用借主負担（退去時）/子供不可,木造,"近隣 33,000円(税込) 物件からの距離409m",-,-,2年間,-,"鍵交換費用：22,000円、契約事務手数料：16,500円",加入要保証会社：アクシスコミュニティ保証会社利用料：月額賃料等の80％（初回保証料）、2年目以降は1万円/年,要,-,空家,2024年03月 下旬,0138546-0049015,仲介,2024/03/19,2024/03/19,https://www.homes.co.jp/chintai/room/079b9e92486c547b7388651589420297b953ac1c/
10.9万円,"8,000円",1ヶ月/1ヶ月,-/-,2017年7月(築7年),"1K ( 洋室 8帖
キッチン 2.4帖 )",東,26.48㎡,角部屋、楽器不可、事務所不可、二人入居不可、ペット不可、ルームシェア不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、光ファイバー、都市ガス、汲取、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、住まい探し特典あり、月額保証料:総賃料の1％　エアコン清掃費:8250円　口座振替手数料110円　保証会社:初回総賃料の50％。,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：33,000円、室内清掃費用：49,500円、火災保険：15,360円",-,要,-,居住中,2024年04月 下旬,0150538-0039544,仲介,2024/03/12,2024/03/20,https://www.homes.co.jp/chintai/room/60ae9f694df61b03f5df9a7abeb77a4575eecfb6/
6万円,"5,000円",無/無,-/-,2023年6月(築1年),ワンルーム ( 洋室 6.5帖 ),-,10.12㎡,即入居可、IHコンロ、バスなし、専用トイレ、TVモニタ付インターホン、エアコン、公営水道、宅配ボックス、住まい探し特典あり、解約予告1ヶ月前　更新事務手数料0.25ヶ月分　短期解約違約金有,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"室内清掃費用：50,500円、くらしーど：16,500円",加入要保証会社利用料：　初回50％～,要,-,空家,即時,0148963-0041237,仲介,2024/01/11,2024/03/20,https://www.homes.co.jp/chintai/room/d5cb7635dbbca527e583eb2bc801440691c64310/
17.7万円,"12,000円",17.7万円/17.7万円,-/-,2019年3月(築6年),"1LDK ( リビングダイニングキッチン 9.3帖(8階)
洋室 4.3帖(8階) )",南,40.07㎡,角部屋、保証人不要、IHコンロ、コンロ三口、システムキッチン、給湯、専用バス、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、インターネット使用料無料、都市ガス、フローリング、バルコニー、ロフト付き、洗濯機置場あり、南面バルコニー、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、【インターネット】無料導入済みで月々のコストが抑えられます！【防犯面安心】二重オートロック、防犯カメラ、カードキー、いえコム完備！【秘密基地】空間を活かした立体型住宅！個性のある間取りが魅力的♪退去時の室内クリーニング費用負担があります。個人契約：夢なびＶＩＳＡカードによる家賃支払い必須（クレジットカードを新たに作成頂きます）,鉄骨造,無,21戸,-,2年間,"177,000円","仲介手数料：194,700円、鍵交換費用：8,800円",加入要保証会社：その他保証会社利用料：アシストレント【初回】総支払額の50％（最低2万円）【月額】総支払額の1．5％（最低千円）,要,-,賃貸中,2024年04月 下旬,3705186-0022792,専任媒介,2024/03/10,2024/03/20,https://www.homes.co.jp/chintai/room/7dca8e551f1514d80f25b8ffe13fbbe3b7e6fa0d/
